# wave                 flux                
  4224.267572294791    -3910.017333984375  
  4224.584865921561    -4693.76025390625   
  4224.90215954833     -2534.7451171875    
  4225.219453175099    -1329.8040771484375 
  4225.5367468018685   -2698.7666015625    
  4225.854040428639    -4735.9306640625    
  4226.171334055408    -4386.67041015625   
  4226.488627682177    -4205.236328125     
  4226.805921308946    -4506.34814453125   
  4227.123214935716    -3514.232421875     
  4227.440508562486    -1567.698486328125  
  4227.757802189255    -2127.499267578125  
  4228.075095816024    -3445.943115234375  
  4228.3923894427935   -3702.974609375     
  4228.709683069564    -4169.91015625      
  4229.026976696333    -4317.0966796875    
  4229.344270323102    -4085.140869140625  
  4229.661563949871    -2883.9013671875    
  4229.9788575766415   -2973.3076171875    
  4230.296151203411    -3337.931640625     
  4230.61344483018     -4050.791015625     
  4230.930738456949    -3078.12548828125   
  4231.2480320837185   -2649.286376953125  
  4231.565325710489    -3161.256103515625  
  4231.882619337258    -4226.51806640625   
  4232.199912964027    -3196.284912109375  
  4232.517206590796    -2681.6748046875    
  4232.8345002175665   -3682.72021484375   
  4233.151793844336    -3539.873046875     
  4233.469087471105    -1472.64453125      
  4233.786381097874    -3779.047119140625  
  4234.1036747246435   -3381.07373046875   
  4234.420968351414    -2522.16943359375   
  4234.738261978183    -3496.494384765625  
  4235.055555604952    -3352.32666015625   
  4235.372849231721    -3713.098876953125  
  4235.6901428584915   -3545.754150390625  
  4236.007436485261    -3291.55078125      
  4236.32473011203     -4058.85693359375   
  4236.642023738799    -3681.640625        
  4236.959317365569    -3395.128173828125  
  4237.276610992339    -4227.87548828125   
  4237.593904619108    -3740.530029296875  
  4237.911198245877    -3545.6982421875    
  4238.228491872646    -1797.394775390625  
  4238.5457854994165   -2797.138671875     
  4238.863079126186    -3184.78125         
  4239.180372752955    -2765.35693359375   
  4239.497666379724    -3306.873291015625  
  4239.814960006494    -3948.233154296875  
  4240.132253633264    -2996.707763671875  
  4240.449547260033    -3945.232177734375  
  4240.766840886802    -3908.125732421875  
  4241.084134513572    -3811.36376953125   
  4241.4014281403415   -3681.377197265625  
  4241.718721767111    -3241.93017578125   
  4242.03601539388     -3340.8134765625    
  4242.353309020649    -4479.58203125      
  4242.670602647419    -3661.782470703125  
  4242.987896274189    -3582.521240234375  
  4243.305189900958    -3140.1953125       
  4243.622483527727    -3043.781982421875  
  4243.939777154497    -4345.4990234375    
  4244.2570707812665   -3340.04638671875   
  4244.574364408036    -2703.37548828125   
  4244.891658034805    -3358.17626953125   
  4245.208951661574    -3930.918212890625  
  4245.526245288344    -3356.4150390625    
  4245.843538915114    -2772.397216796875  
  4246.160832541883    -4131.51416015625   
  4246.478126168652    -3749.441162109375  
  4246.795419795422    -2856.9921875       
  4247.1127134221915   -3456.690185546875  
  4247.430007048961    -3757.258056640625  
  4247.74730067573     -2640.86181640625   
  4248.0645943025      -3567.025146484375  
  4248.381887929269    -3221.03369140625   
  4248.699181556039    -3461.933349609375  
  4249.016475182808    -3776.093017578125  
  4249.333768809577    -1741.3309326171875 
  4249.651062436347    -2889.113525390625  
  4249.9683560631165   -3764.63623046875   
  4250.285649689886    -2950.150146484375  
  4250.602943316655    -3383.7529296875    
  4250.920236943425    -3069.48291015625   
  4251.237530570194    -3398.634521484375  
  4251.554824196964    -2635.107666015625  
  4251.872117823733    -3921.166259765625  
  4252.189411450503    -3619.506591796875  
  4252.506705077272    -2735.976318359375  
  4252.8239987040415   -3316.578857421875  
  4253.141292330811    -3634.318359375     
  4253.45858595758     -3528.57568359375   
  4253.77587958435     -3480.276611328125  
  4254.093173211119    -2839.93359375      
  4254.410466837889    -3203.749755859375  
  4254.727760464658    -3956.4267578125    
  4255.045054091428    -3783.25244140625   
  4255.362347718197    -3354.982421875     
  4255.6796413449665   -2854.40625         
  4255.996934971736    -2275.455322265625  
  4256.314228598505    -2471.87890625      
  4256.631522225275    -4325.9228515625    
  4256.948815852044    -3690.8330078125    
  4257.266109478814    -2752.981201171875  
  4257.583403105583    -3986.880126953125  
  4257.900696732353    -3535.602783203125  
  4258.217990359122    -3532.696044921875  
  4258.5352839858915   -3367.384765625     
  4258.852577612661    -2680.91943359375   
  4259.169871239431    -3628.036376953125  
  4259.4871648662      -3121.270263671875  
  4259.804458492969    -1718.3902587890625 
  4260.121752119739    -3291.03466796875   
  4260.439045746508    -2907.961181640625  
  4260.756339373278    -2122.107177734375  
  4261.073633000047    -3199.650390625     
  4261.3909266268165   -3328.896484375     
  4261.708220253586    -2328.00927734375   
  4262.025513880356    -3264.12158203125   
  4262.342807507125    -2296.77880859375   
  4262.660101133894    -2842.59033203125   
  4262.977394760664    -3939.665771484375  
  4263.294688387434    -3884.9384765625    
  4263.611982014203    -2620.120361328125  
  4263.929275640972    -2435.874267578125  
  4264.2465692677415   -3514.4794921875    
  4264.563862894511    -3396.518798828125  
  4264.881156521281    -3687.3662109375    
  4265.19845014805     -3211.96484375      
  4265.515743774819    -2339.9501953125    
  4265.833037401589    -2978.526123046875  
  4266.150331028359    -2502.442138671875  
  4266.467624655128    -2131.066650390625  
  4266.784918281897    -3566.289306640625  
  4267.1022119086665   -2501.016357421875  
  4267.419505535436    -1639.1998291015625 
  4267.736799162206    -2169.43505859375   
  4268.054092788975    -2997.866455078125  
  4268.371386415744    -4148.6171875       
  4268.688680042514    -3691.563720703125  
  4269.005973669284    -3086.859375        
  4269.323267296053    -3441.478759765625  
  4269.640560922822    -1798.3863525390625 
  4269.9578545495915   -3137.131103515625  
  4270.275148176362    -2595.48095703125   
  4270.592441803131    -2697.439453125     
  4270.9097354299      -3766.559814453125  
  4271.227029056669    -2181.646484375     
  4271.544322683439    -1265.1217041015625 
  4271.861616310209    -1826.08935546875   
  4272.178909936978    269.4505310058594   
  4272.496203563747    4446.56640625       
  4272.8134971905165   16477.40234375      
  4273.130790817287    32881.6953125       
  4273.448084444056    50054.73046875      
  4273.765378070825    57363.80859375      
  4274.082671697594    56632.4921875       
  4274.3999653243645   51775.54296875      
  4274.717258951134    40569.92578125      
  4275.034552577903    22420.216796875     
  4275.351846204672    4797.00732421875    
  4275.6691398314415   -254.0773162841797  
  4275.986433458212    -1625.828857421875  
  4276.303727084981    -2645.485595703125  
  4276.62102071175     -2829.76220703125   
  4276.938314338519    -1816.833740234375  
  4277.2556079652895   -1635.3197021484375 
  4277.572901592059    -1995.9326171875    
  4277.890195218828    -2114.849365234375  
  4278.207488845597    -2547.560791015625  
  4278.5247824723665   -2093.62451171875   
  4278.842076099137    -2656.4228515625    
  4279.159369725906    -3147.0068359375    
  4279.476663352675    -3334.801513671875  
  4279.793956979444    -3047.038818359375  
  4280.1112506062145   -3212.789794921875  
  4280.428544232984    -2431.92041015625   
  4280.745837859753    -2442.789794921875  
  4281.063131486522    -2499.117431640625  
  4281.380425113292    -1492.2884521484375 
  4281.697718740062    -2391.13916015625   
  4282.015012366831    -868.31396484375    
  4282.3323059936      1457.7178955078125  
  4282.649599620369    1551.343994140625   
  4282.9668932471395   723.5901489257812   
  4283.284186873909    1262.044921875      
  4283.601480500678    2463.9462890625     
  4283.918774127447    998.026123046875    
  4284.236067754217    -1678.579345703125  
  4284.553361380987    -2288.056884765625  
  4284.870655007756    -3954.178955078125  
  4285.187948634525    -2333.6826171875    
  4285.505242261295    -1379.7578125       
  4285.8225358880645   -989.1260986328125  
  4286.139829514834    -1004.7916870117188 
  4286.457123141603    -1105.038818359375  
  4286.774416768372    340.6309814453125   
  4287.091710395142    -1360.248779296875  
  4287.409004021912    -3265.442626953125  
  4287.726297648681    -2758.190185546875  
  4288.04359127545     -2738.260009765625  
  4288.36088490222     -3229.260986328125  
  4288.6781785289895   -2729.93017578125   
  4288.995472155759    -1244.62451171875   
  4289.312765782528    -2830.019287109375  
  4289.630059409297    -3903.798583984375  
  4289.947353036067    -819.2708129882812  
  4290.264646662837    -1086.4034423828125 
  4290.581940289606    -2141.01416015625   
  4290.899233916375    -1512.7957763671875 
  4291.216527543145    -1495.3519287109375 
  4291.5338211699145   -2147.972412109375  
  4291.851114796684    -2823.91064453125   
  4292.168408423453    -2339.469482421875  
  4292.485702050223    -2578.59912109375   
  4292.802995676992    -1946.359619140625  
  4293.120289303762    -2523.892578125     
  4293.437582930531    -2953.302978515625  
  4293.7548765573      -2361.804443359375  
  4294.07217018407     -2970.979736328125  
  4294.3894638108395   -2517.24658203125   
  4294.706757437609    -1848.922119140625  
  4295.024051064378    -2358.560302734375  
  4295.341344691148    -1819.941162109375  
  4295.658638317917    -3372.5380859375    
  4295.975931944687    -3210.531494140625  
  4296.293225571456    -945.5687255859375  
  4296.610519198226    -1455.4012451171875 
  4296.927812824995    -2584.546142578125  
  4297.2451064517645   -4037.729248046875  
  4297.562400078534    -3058.609375        
  4297.879693705303    -2027.77587890625   
  4298.196987332073    -2434.538330078125  
  4298.514280958842    -3439.978515625     
  4298.831574585612    -2812.6162109375    
  4299.148868212381    -2459.654052734375  
  4299.466161839151    -2158.344482421875  
  4299.78345546592     -1806.806396484375  
  4300.1007490926895   -1875.6884765625    
  4300.418042719459    -1991.3592529296875 
  4300.735336346228    -239.14881896972656 
  4301.052629972998    -1075.83837890625   
  4301.369923599767    -2250.934326171875  
  4301.687217226537    -2014.212646484375  
  4302.004510853306    -3114.708984375     
  4302.321804480076    -1245.80224609375   
  4302.639098106845    -1552.44580078125   
  4302.9563917336145   -1561.951171875     
  4303.273685360384    -1976.9642333984375 
  4303.590978987154    -2697.817138671875  
  4303.908272613923    -3214.26416015625   
  4304.225566240692    -2662.6953125       
  4304.542859867462    -1681.462890625     
  4304.860153494231    -1918.1217041015625 
  4305.177447121001    -2557.098388671875  
  4305.49474074777     -576.2704467773438  
  4305.8120343745395   -1479.134765625     
  4306.129328001309    -2048.42529296875   
  4306.446621628079    -1121.8663330078125 
  4306.763915254848    -1912.3302001953125 
  4307.081208881617    -1824.6116943359375 
  4307.398502508387    -1713.447265625     
  4307.715796135157    -2327.52197265625   
  4308.033089761926    -2645.720458984375  
  4308.350383388695    -2683.388671875     
