# wave                 flux                
  4234.807866826934    -1207.831298828125  
  4235.130066399644    -2009.441650390625  
  4235.452265972355    -2500.916748046875  
  4235.774465545066    -2135.822021484375  
  4236.096665117776    -845.2927856445312  
  4236.418864690487    -1608.564453125     
  4236.741064263198    -2687.42626953125   
  4237.063263835908    -1728.3353271484375 
  4237.385463408618    -1937.4056396484375 
  4237.707662981329    -2492.17724609375   
  4238.02986255404     -1743.977294921875  
  4238.352062126751    -1790.9205322265625 
  4238.674261699461    -1938.0115966796875 
  4238.9964612721715   -2773.745361328125  
  4239.318660844882    -2659.83203125      
  4239.640860417593    -1812.2841796875    
  4239.963059990303    -2785.013427734375  
  4240.285259563014    -2551.63232421875   
  4240.607459135725    -1622.8992919921875 
  4240.929658708435    -775.3379516601562  
  4241.251858281145    -1066.185302734375  
  4241.574057853856    -885.2361450195312  
  4241.896257426567    -1507.73974609375   
  4242.218456999278    -1995.156982421875  
  4242.540656571988    -1382.343994140625  
  4242.8628561446985   -2686.325439453125  
  4243.185055717409    -1679.2259521484375 
  4243.50725529012     -1236.5308837890625 
  4243.82945486283     -1324.2923583984375 
  4244.151654435541    -1717.9189453125    
  4244.473854008252    -1644.5343017578125 
  4244.7960535809625   -1400.8433837890625 
  4245.118253153672    -2117.868408203125  
  4245.440452726383    -1070.5172119140625 
  4245.762652299094    -1248.21337890625   
  4246.084851871805    -1106.5936279296875 
  4246.407051444515    -1283.98388671875   
  4246.729251017226    -801.0621948242188  
  4247.051450589936    -353.8147888183594  
  4247.373650162647    -1569.2181396484375 
  4247.695849735357    -2935.45458984375   
  4248.018049308068    -1817.94580078125   
  4248.340248880779    -1393.912841796875  
  4248.66244845349     -1114.3321533203125 
  4248.9846480261995   -1269.769775390625  
  4249.30684759891     -1762.4158935546875 
  4249.629047171621    -991.5006103515625  
  4249.951246744332    -942.1653442382812  
  4250.273446317042    -2803.456298828125  
  4250.595645889753    -2496.5009765625    
  4250.917845462463    -806.697998046875   
  4251.240045035174    -1427.6756591796875 
  4251.562244607884    -1283.84228515625   
  4251.884444180595    -441.3550109863281  
  4252.206643753306    -746.9380493164062  
  4252.528843326017    -1263.1427001953125 
  4252.8510428987265   -1473.1060791015625 
  4253.173242471437    -1788.126708984375  
  4253.495442044148    -1218.0936279296875 
  4253.817641616859    -1755.8858642578125 
  4254.139841189569    -2025.3712158203125 
  4254.46204076228     -1993.271484375     
  4254.7842403349905   -2733.19921875      
  4255.106439907701    -1447.635009765625  
  4255.428639480411    -1321.31982421875   
  4255.750839053122    -608.301513671875   
  4256.073038625833    -1435.7515869140625 
  4256.395238198544    -996.9375610351562  
  4256.7174377712545   -1240.2542724609375 
  4257.039637343964    -967.3150634765625  
  4257.361836916675    -2552.53466796875   
  4257.684036489386    -1618.5421142578125 
  4258.006236062096    -1006.004150390625  
  4258.328435634807    -1546.2967529296875 
  4258.650635207518    -1528.8314208984375 
  4258.972834780228    -1639.134765625     
  4259.295034352939    -2280.85546875      
  4259.617233925649    -1510.3533935546875 
  4259.93943349836     -2198.304443359375  
  4260.261633071071    -1564.9892578125    
  4260.5838326437815   -1224.2869873046875 
  4260.906032216491    -965.6648559570312  
  4261.228231789202    -1164.474853515625  
  4261.550431361913    -870.7075805664062  
  4261.872630934624    -431.295654296875   
  4262.194830507334    -1103.197265625     
  4262.517030080045    -1259.78466796875   
  4262.839229652755    -630.1614990234375  
  4263.161429225466    -1194.201416015625  
  4263.483628798176    -2392.87109375      
  4263.805828370887    -1765.8106689453125 
  4264.128027943598    -1057.3892822265625 
  4264.450227516309    199.0946807861328   
  4264.7724270890185   -1628.506591796875  
  4265.094626661729    -2307.455322265625  
  4265.41682623444     -375.3800048828125  
  4265.739025807151    -270.4645080566406  
  4266.061225379861    -626.9225463867188  
  4266.383424952572    -241.80055236816406 
  4266.7056245252825   -332.0612487792969  
  4267.027824097993    -334.9713439941406  
  4267.350023670703    -881.5548095703125  
  4267.672223243414    -2035.9100341796875 
  4267.994422816125    -1356.3365478515625 
  4268.316622388836    -1848.15625         
  4268.638821961546    -941.7820434570312  
  4268.961021534256    -465.2374267578125  
  4269.283221106967    -1189.123291015625  
  4269.605420679678    -554.807861328125   
  4269.927620252388    -1849.4208984375    
  4270.249819825099    -2207.750732421875  
  4270.5720193978095   -2092.3173828125    
  4270.89421897052     -1983.7342529296875 
  4271.21641854323     452.07208251953125  
  4271.538618115941    -1040.442138671875  
  4271.860817688652    724.3040771484375   
  4272.183017261363    2287.6796875        
  4272.505216834073    3019.004638671875   
  4272.827416406783    13380.84375         
  4273.149615979494    30669.150390625     
  4273.471815552205    49257.2265625       
  4273.794015124915    66167.0             
  4274.116214697626    75218.5546875       
  4274.438414270337    71324.5859375       
  4274.760613843047    59813.75            
  4275.082813415757    44934.1953125       
  4275.405012988468    25366.453125        
  4275.727212561179    7780.95166015625    
  4276.04941213389     1342.6588134765625  
  4276.3716117066      1037.7305908203125  
  4276.6938112793105   243.6394805908203   
  4277.016010852021    -275.2750244140625  
  4277.338210424732    1016.1278076171875  
  4277.660409997442    583.170654296875    
  4277.982609570153    -1396.322021484375  
  4278.304809142864    -2191.21435546875   
  4278.627008715574    -30.634958267211914 
  4278.949208288284    469.5595397949219   
  4279.271407860995    -21.564950942993164 
  4279.593607433706    -1083.669677734375  
  4279.915807006417    -2121.4501953125    
  4280.238006579127    -1716.482177734375  
  4280.5602061518375   -2267.791748046875  
  4280.882405724548    -2206.2646484375    
  4281.204605297259    -1647.805419921875  
  4281.526804869969    -974.1533813476562  
  4281.84900444268     490.4127197265625   
  4282.171204015391    1820.4930419921875  
  4282.4934035881015   3311.42236328125    
  4282.815603160811    4974.8212890625     
  4283.137802733522    4750.05517578125    
  4283.460002306233    4154.09619140625    
  4283.782201878944    2863.997802734375   
  4284.104401451654    2921.13525390625    
  4284.426601024365    1138.414794921875   
  4284.748800597075    -707.8731079101562  
  4285.071000169786    -1451.82080078125   
  4285.393199742496    -831.9613647460938  
  4285.715399315207    -659.050537109375   
  4286.037598887918    391.90625           
  4286.359798460629    -187.76962280273438 
  4286.6819980333385   -338.0023193359375  
  4287.004197606049    1262.7552490234375  
  4287.32639717876     1643.094970703125   
  4287.648596751471    999.5198364257812   
  4287.970796324182    -325.077392578125   
  4288.292995896892    -694.97412109375    
  4288.615195469602    -1909.8138427734375 
  4288.937395042313    -998.46142578125    
  4289.259594615023    -518.2589111328125  
  4289.581794187734    -2318.3515625       
  4289.903993760445    -1388.154296875     
  4290.226193333156    -772.374755859375   
  4290.548392905866    -915.6922607421875  
  4290.870592478576    -1522.6611328125    
  4291.192792051287    83.77845001220703   
  4291.514991623998    -612.322509765625   
  4291.837191196709    -1807.6414794921875 
  4292.159390769419    -1604.6070556640625 
  4292.4815903421295   264.3092041015625   
  4292.80378991484     -477.0118408203125  
  4293.125989487551    -1918.808837890625  
  4293.448189060261    -2184.0341796875    
  4293.770388632972    -1149.31787109375   
  4294.092588205683    -573.85888671875    
  4294.4147877783935   -785.3660888671875  
  4294.736987351103    -1803.80224609375   
  4295.059186923814    -1018.0355224609375 
  4295.381386496525    -1830.36669921875   
  4295.703586069236    -2053.0361328125    
  4296.025785641946    -891.8714599609375  
  4296.347985214657    -910.9537353515625  
  4296.670184787367    -1020.510986328125  
  4296.992384360078    -585.7592163085938  
  4297.314583932788    -1502.4893798828125 
  4297.636783505499    -771.5697631835938  
  4297.95898307821     765.3402709960938   
  4298.2811826509205   -490.0334777832031  
  4298.60338222363     -678.7604370117188  
  4298.925581796341    -850.739013671875   
  4299.247781369052    -319.9363098144531  
  4299.569980941763    -49.17653274536133  
